citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,reference_index,match_type,ref_doi,ref_article_title,ref_unstructured,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path
2021,10.1177/0022243720962505,10.1177/0022243720962505,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962505.pdf,42,doi,10.1509/jmkr.39.2.171.19089,,,2002,10.1509/jmkr.39.2.171.19089,10.1509/jmkr.39.2.171.19089,Developing Synergies between Promotions and Brands in Different Price-Quality Tiers,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.171.19089.pdf
2021,10.1177/0022243720962505,10.1177/0022243720962505,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962505.pdf,44,doi,10.1509/jmkr.47.3.444,,,2010,10.1509/jmkr.47.3.444,10.1509/jmkr.47.3.444,Forecasting Marketing-Mix Responsiveness for New Products,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.3.444.pdf
2021,10.1177/0022243720962505,10.1177/0022243720962505,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962505.pdf,45,doi,10.1509/jmkr.39.4.391.19118,,,2002,10.1509/jmkr.39.4.391.19118,10.1509/jmkr.39.4.391.19118,Assessing When Increased Media Weight of Real-World Advertisements Helps Sales,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.391.19118.pdf
2021,10.1177/0022243720962505,10.1177/0022243720962505,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962505.pdf,60,doi,10.1509/jmkr.48.3.457,,,2011,10.1509/jmkr.48.3.457,10.1509/jmkr.48.3.457,How Well Does Advertising Work? Generalizations from Meta-Analysis of Brand Advertising Elasticities,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.457.pdf
2021,10.1177/0022243720962505,10.1177/0022243720962505,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720962505.pdf,61,doi,10.1509/jmr.12.0420,,,2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,9,doi,10.1509/jmr.15.0388,,,2017,10.1509/jmr.15.0388,10.1509/jmr.15.0388,Extracting Summary Piles from Sorting Task Data,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.15.0388.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,24,doi,10.1509/jmr.13.0151,,,2016,10.1509/jmr.13.0151,10.1509/jmr.13.0151,"A “Wide” Variety: Effects of Horizontal versus Vertical Display on Assortment Processing, Perceived Variety, and Choice",data\jmr_2000_2025\pdfs\2016\10.1509_jmr.13.0151.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,25,doi,10.1509/jmkr.40.2.146.19229,,,2003,10.1509/jmkr.40.2.146.19229,10.1509/jmkr.40.2.146.19229,The Effect of Forced Choice on Choice,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.146.19229.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,60,doi,10.1509/jmkr.43.4.536,,,2006,10.1509/jmkr.43.4.536,10.1509/jmkr.43.4.536,The Short- and Long-Term Impact of an Assortment Reduction on Category Sales,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.4.536.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,61,doi,10.1509/jmr.12.0420,,,2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,72,doi,10.1509/jmkr.44.4.545,,,2007,10.1509/jmkr.44.4.545,10.1509/jmkr.44.4.545,Brand-Level Effects of Stockkeeping Unit Reductions,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.4.545.pdf
2021,10.1177/0022243720964127,10.1177/0022243720964127,Incorporating Consumer Product Categorizations into Shelf Layout Design,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964127.pdf,73,doi,10.1509/jmkr.46.5.669,,,2009,10.1509/jmkr.46.5.669,10.1509/jmkr.46.5.669,Sales Effects of Attention to Feature Advertisements: A Bayesian Mediation Analysis,data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.5.669.pdf
2021,10.1177/0022243720964429,10.1177/0022243720964429,Constraining Ideas: How Seeing Ideas of Others Harms Creativity in Open Innovation,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964429.pdf,15,doi,10.1509/jmkr.39.1.47.18930,,,2002,10.1509/jmkr.39.1.47.18930,10.1509/jmkr.39.1.47.18930,The Influence and Value of Analogical Thinking during New Product Ideation,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.1.47.18930.pdf
2021,10.1177/0022243720964429,10.1177/0022243720964429,Constraining Ideas: How Seeing Ideas of Others Harms Creativity in Open Innovation,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720964429.pdf,83,doi,10.1509/jmr.13.0127,,,2016,10.1509/jmr.13.0127,10.1509/jmr.13.0127,Lower Connectivity is Better: The Effects of Network Structure on Redundancy of Ideas and Customer Innovativeness in Interdependent Ideation Tasks,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.13.0127.pdf
2021,10.1177/0022243720965930,10.1177/0022243720965930,Gremlins in the Data: Identifying the Information Content of Research Subjects,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720965930.pdf,5,doi,10.1509/jmkr.39.4.479.19124,,,2002,10.1509/jmkr.39.4.479.19124,10.1509/jmkr.39.4.479.19124,An Empirical Comparison of Logit Choice Models with Discrete versus Continuous Representations of Heterogeneity,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.479.19124.pdf
2021,10.1177/0022243720965930,10.1177/0022243720965930,Gremlins in the Data: Identifying the Information Content of Research Subjects,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720965930.pdf,12,doi,10.1509/jmkr.43.3.420,,,2006,10.1509/jmkr.43.3.420,10.1509/jmkr.43.3.420,Models for Heterogeneous Variable Selection,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.420.pdf
2021,10.1177/0022243720968547,10.1177/0022243720968547,A Near-Optimal Bidding Strategy for Real-Time Display Advertising Auctions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720968547.pdf,13,doi,10.1177/0022243718802845,,,2018,10.1177/0022243718802845,10.1177/0022243718802845,Delusion in Attribution: Caveats in Using Attribution for Multimedia Budget Allocation,data\jmr_2000_2025\pdfs\2018\10.1177_0022243718802845.pdf
2021,10.1177/0022243720968547,10.1177/0022243720968547,A Near-Optimal Bidding Strategy for Real-Time Display Advertising Auctions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720968547.pdf,37,doi,10.1509/jmr.15.0307,,,2018,10.1509/jmr.15.0307,10.1509/jmr.15.0307,Efficient Large-Scale Internet Media Selection Optimization for Online Display Advertising,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0307.pdf
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,15,doi,10.1509/jmr.15.0080,,,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,22,doi,10.1177/0022243718821697,,,2019,10.1177/0022243718821697,10.1177/0022243718821697,Prosocial Goal Pursuit in Crowdfunding: Evidence from Kickstarter,data\jmr_2000_2025\pdfs\2019\10.1177_0022243718821697.pdf
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,26,doi,10.1509/jmkr.48.SPL.S130,,,2011,10.1509/jmkr.48.spl.s130,10.1509/jmkr.48.spl.s130,Microfinance Decision Making: A Field Study of Prosocial Lending,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.spl.s130.pdf
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,31,doi,10.1509/jmkr.47.6.1177,,,2010,10.1509/jmkr.47.6.1177,10.1509/jmkr.47.6.1177,How and when Alphanumeric Brand Names Affect Consumer Preferences,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1177.pdf
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,45,doi,10.1509/jmr.11.0022,,,2014,10.1509/jmr.11.0022,10.1509/jmr.11.0022,Authenticity is Contagious: Brand Essence and the Original Source of Production,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.11.0022.pdf
2021,10.1177/0022243720970445,10.1177/0022243720970445,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720970445.pdf,60,doi,10.1509/jmkr.48.5.855,,,2011,10.1509/jmkr.48.5.855,10.1509/jmkr.48.5.855,"Warm Glow or Cold, Hard Cash? Social Identity Effects on Consumer Choice for Donation versus Discount Promotions",data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.5.855.pdf
2021,10.1177/0022243720972106,10.1177/0022243720972106,The Effect of Information Disclosure on Industry Payments to Physicians,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972106.pdf,2,doi,10.1177/0022243719879711,,,2020,10.1177/0022243719879711,10.1177/0022243719879711,"Native Advertising in Online News: Trade-Offs Among Clicks, Brand Recognition, and Website Trustworthiness",data\jmr_2000_2025\pdfs\2020\10.1177_0022243719879711.pdf
2021,10.1177/0022243720972106,10.1177/0022243720972106,The Effect of Information Disclosure on Industry Payments to Physicians,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972106.pdf,3,doi,10.1509/jmr.16.0163,,,2018,10.1509/jmr.16.0163,10.1509/jmr.16.0163,Retention Futility: Targeting High-Risk Customers Might be Ineffective,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.16.0163.pdf
2021,10.1177/0022243720972106,10.1177/0022243720972106,The Effect of Information Disclosure on Industry Payments to Physicians,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972106.pdf,48,doi,10.1509/jmkr.41.4.467.47005,,,2004,10.1509/jmkr.41.4.467.47005,10.1509/jmkr.41.4.467.47005,Response Modeling with Nonrandom Marketing-Mix Variables,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.4.467.47005.pdf
2021,10.1177/0022243720972106,10.1177/0022243720972106,The Effect of Information Disclosure on Industry Payments to Physicians,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972106.pdf,52,doi,10.1509/jmkr.47.5.883,,,2010,10.1509/jmkr.47.5.883,10.1509/jmkr.47.5.883,Asymmetric Social Interactions in Physician Prescription Behavior: The Role of Opinion Leaders,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.883.pdf
2021,10.1177/0022243720972702,10.1177/0022243720972702,Consumers’ Preference for User-Designed Versus Designer-Designed Products: The Moderating Role of Power Distance Belief,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972702.pdf,12,doi,10.1509/jmkr.42.2.219.62293,,,2005,10.1509/jmkr.42.2.219.62293,10.1509/jmkr.42.2.219.62293,Marketing Mass-Customized Products: Striking a Balance between Utility and Complexity,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.2.219.62293.pdf
2021,10.1177/0022243720972702,10.1177/0022243720972702,Consumers’ Preference for User-Designed Versus Designer-Designed Products: The Moderating Role of Power Distance Belief,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972702.pdf,41,doi,10.1509/jmr.15.0244,,,2017,10.1509/jmr.15.0244,10.1509/jmr.15.0244,The Value of Marketing Crowdsourced New Products as Such: Evidence from Two Randomized Field Experiments,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.15.0244.pdf
2021,10.1177/0022243720972702,10.1177/0022243720972702,Consumers’ Preference for User-Designed Versus Designer-Designed Products: The Moderating Role of Power Distance Belief,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720972702.pdf,65,doi,10.1509/jmkr.47.5.945,,,2010,10.1509/jmkr.47.5.945,10.1509/jmkr.47.5.945,Power Distance Belief and Impulsive Buying,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.945.pdf
2021,10.1177/0022243720973943,10.1177/0022243720973943,Competition and Firm Service Reliability Decisions: A Study of the Airline Industry,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720973943.pdf,30,doi,10.1177/0022243719849940,,,2019,10.1177/0022243719849940,10.1177/0022243719849940,The Value of Rapid Delivery in Omnichannel Retailing,data\jmr_2000_2025\pdfs\2019\10.1177_0022243719849940.pdf
2021,10.1177/0022243720973943,10.1177/0022243720973943,Competition and Firm Service Reliability Decisions: A Study of the Airline Industry,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720973943.pdf,33,doi,10.1509/jmr.14.0140,,,2015,10.1509/jmr.14.0140,10.1509/jmr.14.0140,Losses Loom <i>Longer</i> than Gains: Modeling the Impact of Service Crises on Perceived Service Quality over Time,data\jmr_2000_2025\pdfs\2015\10.1509_jmr.14.0140.pdf
2021,10.1177/0022243720973943,10.1177/0022243720973943,Competition and Firm Service Reliability Decisions: A Study of the Airline Industry,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720973943.pdf,83,doi,10.1509/jmr.10.0021,,,2012,10.1509/jmr.10.0021,10.1509/jmr.10.0021,Empirical Entry Games with Complementarities: An Application to the Shopping Center Industry,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0021.pdf
2021,10.1177/0022243720975400,10.1177/0022243720975400,"Marketing, Through the Eyes of the Stigmatized",data\jmr_2000_2025\pdfs\2021\10.1177_0022243720975400.pdf,53,doi,10.1509/jmkr.48.3.617,,,2011,10.1509/jmkr.48.3.617,10.1509/jmkr.48.3.617,"Seeing Ourselves in Others: Reviewer Ambiguity, Egocentric Anchoring, and Persuasion",data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.617.pdf
2021,10.1177/0022243720978954,10.1177/0022243720978954,Organizational Herding in Advertising Spending Disclosures: Evidence and Mechanisms,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720978954.pdf,15,doi,10.1509/jmr.14.0204,,,2016,10.1509/jmr.14.0204,10.1509/jmr.14.0204,Analyst Earning Forecasts and Advertising and R&amp;D Budgets: Role of Agency Theoretic Monitoring and Bonding Costs,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.14.0204.pdf
2021,10.1177/0022243720978954,10.1177/0022243720978954,Organizational Herding in Advertising Spending Disclosures: Evidence and Mechanisms,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720978954.pdf,39,doi,10.1509/jmr.13.0285,,,2016,10.1509/jmr.13.0285,10.1509/jmr.13.0285,Advertising Effectiveness: The Moderating Effect of Firm Strategy,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.13.0285.pdf
2021,10.1177/0022243720978954,10.1177/0022243720978954,Organizational Herding in Advertising Spending Disclosures: Evidence and Mechanisms,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720978954.pdf,42,doi,10.1509/jmkr.47.5.883,,,2010,10.1509/jmkr.47.5.883,10.1509/jmkr.47.5.883,Asymmetric Social Interactions in Physician Prescription Behavior: The Role of Opinion Leaders,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.883.pdf
2021,10.1177/0022243720978954,10.1177/0022243720978954,Organizational Herding in Advertising Spending Disclosures: Evidence and Mechanisms,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720978954.pdf,45,doi,10.1509/jmr.14.0274,,,2016,10.1509/jmr.14.0274,10.1509/jmr.14.0274,Advertising Spillovers: Evidence from Online Field Experiments and Implications for Returns on Advertising,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.14.0274.pdf
2021,10.1177/0022243720982979,10.1177/0022243720982979,The Importance of Price Beliefs in Consumer Search,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720982979.pdf,14,doi,10.1509/jmr.09.0481,,,2012,10.1509/jmr.09.0481,10.1509/jmr.09.0481,Searching in Choice Mode: Consumer Decision Processes in Product Search with Recommendations,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0481.pdf
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,3,doi,10.1509/jmkr.45.3.337,,,2008,10.1509/jmkr.45.3.337,10.1509/jmkr.45.3.337,How Far Can a Brand Stretch? Understanding the Role of Self-Construal,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.3.337.pdf
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,25,doi,10.1509/jmr.10.0202,,,2013,10.1509/jmr.10.0202,10.1509/jmr.10.0202,Putting Brands in Their Place: How a Lack of Control Keeps Brands Contained,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0202.pdf
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,42,doi,10.1509/jmkr.38.3.326.18864,,,2001,10.1509/jmkr.38.3.326.18864,10.1509/jmkr.38.3.326.18864,Threats to the External Validity of Brand Extension Research,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.3.326.18864.pdf
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,53,doi,10.1509/jmr.08.0060,,,2012,10.1509/jmr.08.0060,10.1509/jmr.08.0060,The Importance of the Context in Brand Extension: How Pictures and Comparisons Shift Consumers' Focus from Fit to Quality,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.08.0060.pdf
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,56,doi,10.1509/jmr.09.0515,,,2012,10.1509/jmr.09.0515,10.1509/jmr.09.0515,The Influence of Mating Mind-Sets on Brand Extension Evaluation,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0515.pdf
2021,10.1177/0022243720986546,10.1177/0022243720986546,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720986546.pdf,77,doi,10.1509/jmr.07.0418,,,2012,10.1509/jmr.07.0418,10.1509/jmr.07.0418,The Effects of Brand Name Structure on Brand Extension Evaluations and Parent Brand Dilution,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.07.0418.pdf
2021,10.1177/0022243720987147,10.1177/0022243720987147,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720987147.pdf,2,doi,10.1509/jmr.13.0238,,,2014,10.1509/jmr.13.0238,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0238.pdf
2021,10.1177/0022243720987147,10.1177/0022243720987147,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720987147.pdf,8,doi,10.1509/jmr.10.0353,,,2012,10.1509/jmr.10.0353,10.1509/jmr.10.0353,What Makes Online Content Viral?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0353.pdf
2021,10.1177/0022243720987147,10.1177/0022243720987147,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720987147.pdf,10,doi,10.1509/jmkr.43.3.345,,,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf
2021,10.1177/0022243720987147,10.1177/0022243720987147,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720987147.pdf,11,doi,10.1509/jmr.11.0136,,,2012,10.1509/jmr.11.0136,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0136.pdf
2021,10.1177/0022243720987147,10.1177/0022243720987147,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720987147.pdf,13,doi,10.1509/jmr.09.0018,,,2011,10.1509/jmr.09.0018,10.1509/jmr.09.0018,"From Rumors to Facts, and Facts to Rumors: The Role of Certainty Decay in Consumer Communications",data\jmr_2000_2025\pdfs\2011\10.1509_jmr.09.0018.pdf
2021,10.1177/0022243720988257,10.1177/0022243720988257,The Dark Side of Mobile App Adoption: Examining the Impact on Customers’ Multichannel Purchase,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720988257.pdf,4,doi,10.1177/0022243718820588,,,2019,10.1177/0022243718820588,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,data\jmr_2000_2025\pdfs\2019\10.1177_0022243718820588.pdf
2021,10.1177/0022243720988257,10.1177/0022243720988257,The Dark Side of Mobile App Adoption: Examining the Impact on Customers’ Multichannel Purchase,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720988257.pdf,6,doi,10.1509/jmkr.43.3.345,,,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf
2021,10.1177/0022243720988257,10.1177/0022243720988257,The Dark Side of Mobile App Adoption: Examining the Impact on Customers’ Multichannel Purchase,data\jmr_2000_2025\pdfs\2021\10.1177_0022243720988257.pdf,14,doi,10.1177/0022243718802844,,,2018,10.1177/0022243718802844,10.1177/0022243718802844,Online Reputation Mechanisms and the Decreasing Value of Chain Affiliation,data\jmr_2000_2025\pdfs\2018\10.1177_0022243718802844.pdf
2021,10.1177/00222437211002128,10.1177/00222437211002128,Do Animated Line Graphs Increase Risk Inferences?,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002128.pdf,13,doi,10.1509/jmr.13.0439,,,2014,10.1509/jmr.13.0439,10.1509/jmr.13.0439,The Economic and Cognitive Costs of Annoying Display Advertisements,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0439.pdf
2021,10.1177/00222437211002128,10.1177/00222437211002128,Do Animated Line Graphs Increase Risk Inferences?,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002128.pdf,21,doi,10.1509/jmkr.47.4.627,,,2010,10.1509/jmkr.47.4.627,10.1509/jmkr.47.4.627,"Heuristics and Biases in Data-Based Decision Making: Effects of Experience, Training, and Graphical Data Displays",data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.627.pdf
2021,10.1177/00222437211002477,10.1177/00222437211002477,Happiness Begets Money: Emotion and Engagement in Live Streaming,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002477.pdf,15,doi,10.1509/jmr.14.0140,,,2015,10.1509/jmr.14.0140,10.1509/jmr.14.0140,Losses Loom <i>Longer</i> than Gains: Modeling the Impact of Service Crises on Perceived Service Quality over Time,data\jmr_2000_2025\pdfs\2015\10.1509_jmr.14.0140.pdf
2021,10.1177/00222437211002477,10.1177/00222437211002477,Happiness Begets Money: Emotion and Engagement in Live Streaming,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002477.pdf,27,doi,10.1509/jmr.14.0238,,,2016,10.1509/jmr.14.0238,10.1509/jmr.14.0238,Anchoring in Payment: Evaluating a Judgmental Heuristic in Field Experimental Settings,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.14.0238.pdf
2021,10.1177/00222437211002477,10.1177/00222437211002477,Happiness Begets Money: Emotion and Engagement in Live Streaming,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002477.pdf,55,doi,10.1509/jmr.09.0401,,,2012,10.1509/jmr.09.0401,10.1509/jmr.09.0401,The Effects of Traditional and Social Earned Media on Sales: A Study of a Microlending Marketplace,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0401.pdf
2021,10.1177/00222437211002477,10.1177/00222437211002477,Happiness Begets Money: Emotion and Engagement in Live Streaming,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002477.pdf,62,doi,10.1509/jmr.13.0379,,,2017,10.1509/jmr.13.0379,10.1509/jmr.13.0379,Keep Your Cool or Let it Out: Nonlinear Effects of Expressed Arousal on Perceptions of Consumer Reviews,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0379.pdf
2021,10.1177/00222437211002818,10.1177/00222437211002818,Navigating Shared Consumption Experiences: Clarity About a Partner’s Interests Increases Enjoyment,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002818.pdf,26,doi,10.1509/jmkr.43.3.386,,,2006,10.1509/jmkr.43.3.386,10.1509/jmkr.43.3.386,Is Happiness Shared Doubled and Sadness Shared Halved? Social Influence on Enjoyment of Hedonic Experiences,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.386.pdf
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,11,doi,10.1509/jmr.15.0080,,,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf
