official_year,query_doi,resolved_doi,title,pdf_path,status,crossref_status,reference_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_query_doi,error,raw_json_path
2012,10.1509/jmr.08.0060,10.1509/jmr.08.0060,The Importance of the Context in Brand Extension: How Pictures and Comparisons Shift Consumers' Focus from Fit to Quality,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.08.0060.pdf,ok,200,29,29,66,10.1509/jmr.08.0060,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.08.0060.json
2012,10.1509/jmr.08.0205,10.1509/jmr.08.0205,Influence of Warm versus Cool Temperatures on Consumer Choice: A Resource Depletion Account,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.08.0205.pdf,ok,200,41,41,78,10.1509/jmr.08.0205,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.08.0205.json
2012,10.1509/jmr.08.0355,10.1509/jmr.08.0355,Investing for Retirement: The Moderating Effect of Fund Assortment Size on the 1/N Heuristic,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.08.0355.pdf,ok,200,58,58,39,10.1509/jmr.08.0355,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.08.0355.json
2012,10.1509/jmr.08.0405,10.1509/jmr.08.0405,When High-Similarity Copycats Lose and Moderate-Similarity Copycats Gain: The Impact of Comparative Evaluation,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.08.0405.pdf,ok,200,42,42,86,10.1509/jmr.08.0405,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.08.0405.json
2012,10.1509/jmr.08.0499,10.1509/jmr.08.0499,Does Online Community Participation Foster Risky Financial Behavior?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.08.0499.pdf,ok,200,48,48,81,10.1509/jmr.08.0499,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.08.0499.json
2012,10.1509/jmr.09.0007,10.1509/jmr.09.0007,Suspicious Minds: Exploring Neural Processes during Exposure to Deceptive Advertising,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0007.pdf,ok,200,55,55,74,10.1509/jmr.09.0007,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0007.json
2012,10.1509/jmr.09.0103,10.1509/jmr.09.0103,A Reference Price Theory of the Endowment Effect,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0103.pdf,ok,200,45,45,127,10.1509/jmr.09.0103,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0103.json
2012,10.1509/jmr.09.0174,10.1509/jmr.09.0174,What Drives Key Informant Accuracy?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0174.pdf,ok,200,73,73,213,10.1509/jmr.09.0174,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0174.json
2012,10.1509/jmr.09.0211,10.1509/jmr.09.0211,The Impact of an Item-Based Loyalty Program on Consumer Purchase Behavior,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0211.pdf,ok,200,40,40,114,10.1509/jmr.09.0211,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0211.json
2012,10.1509/jmr.09.0215,10.1509/jmr.09.0215,The Impact of Relative Standards on the Propensity to Disclose,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0215.pdf,ok,200,46,46,191,10.1509/jmr.09.0215,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0215.json
2012,10.1509/jmr.09.0315,10.1509/jmr.09.0315,Complexity Effects in Choice Experiment–Based Models,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0315.pdf,ok,200,43,43,69,10.1509/jmr.09.0315,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0315.json
2012,10.1509/jmr.09.0317,10.1509/jmr.09.0317,The Market Valuation of Outsourcing New Product Development,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0317.pdf,ok,200,69,69,77,10.1509/jmr.09.0317,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0317.json
2012,10.1509/jmr.09.0334,10.1509/jmr.09.0334,Role of Reference Price on Price and Quantity: Insights from Business-to-Business Markets,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0334.pdf,ok,200,32,32,54,10.1509/jmr.09.0334,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0334.json
2012,10.1509/jmr.09.0337,10.1509/jmr.09.0337,"Contracts, Extracontractual Incentives, and <i>Ex Post</i> Behavior in Franchise Channel Relationships",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0337.pdf,ok,200,56,56,194,10.1509/jmr.09.0337,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0337.json
2012,10.1509/jmr.09.0401,10.1509/jmr.09.0401,The Effects of Traditional and Social Earned Media on Sales: A Study of a Microlending Marketplace,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0401.pdf,ok,200,54,54,434,10.1509/jmr.09.0401,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0401.json
2012,10.1509/jmr.09.0421,10.1509/jmr.09.0421,When Guilt Begets Pleasure: The Positive Effect of a Negative Emotion,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0421.pdf,ok,200,42,42,67,10.1509/jmr.09.0421,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0421.json
2012,10.1509/jmr.09.0467,10.1509/jmr.09.0467,A General Consumer Preference Model for Experience Products: Application to Internet Recommendation Services,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0467.pdf,ok,200,24,24,62,10.1509/jmr.09.0467,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0467.json
2012,10.1509/jmr.09.0481,10.1509/jmr.09.0481,Searching in Choice Mode: Consumer Decision Processes in Product Search with Recommendations,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0481.pdf,ok,200,29,29,85,10.1509/jmr.09.0481,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0481.json
2012,10.1509/jmr.09.0515,10.1509/jmr.09.0515,The Influence of Mating Mind-Sets on Brand Extension Evaluation,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0515.pdf,ok,200,44,44,32,10.1509/jmr.09.0515,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0515.json
2012,10.1509/jmr.09.0528,10.1509/jmr.09.0528,Investigating Effects of Out-of-Stock on Consumer Stockkeeping Unit Choice,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0528.pdf,ok,200,30,30,48,10.1509/jmr.09.0528,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0528.json
2012,10.1509/jmr.09.0530,10.1509/jmr.09.0530,Paying with Money or Effort: Pricing When Customers Anticipate Hassle,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0530.pdf,ok,200,32,32,33,10.1509/jmr.09.0530,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0530.json
2012,10.1509/jmr.09.0531,10.1509/jmr.09.0531,The Double-Edged Sword of Signaling Effectiveness: When Salient Cues Curb Postpurchase Consumption,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0531.pdf,ok,200,43,43,26,10.1509/jmr.09.0531,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0531.json
2012,10.1509/jmr.10.0021,10.1509/jmr.10.0021,Empirical Entry Games with Complementarities: An Application to the Shopping Center Industry,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0021.pdf,ok,200,31,31,106,10.1509/jmr.10.0021,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0021.json
2012,10.1509/jmr.10.0028,10.1509/jmr.10.0028,The Discriminating Consumer: Product Proliferation and Willingness to Pay for Quality,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0028.pdf,ok,200,50,50,44,10.1509/jmr.10.0028,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0028.json
2012,10.1509/jmr.10.0029,10.1509/jmr.10.0029,Spatiotemporal Allocation of Advertising Budgets,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0029.pdf,ok,200,70,70,33,10.1509/jmr.10.0029,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0029.json
2012,10.1509/jmr.10.0051,10.1509/jmr.10.0051,Individual Differences in Brand Schematicity,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0051.pdf,ok,200,80,80,59,10.1509/jmr.10.0051,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0051.json
2012,10.1509/jmr.10.0058,10.1509/jmr.10.0058,Multiformat Digital Products: How Design Attributes Interact with Usage Situations to Determine Choice,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0058.pdf,ok,200,33,33,47,10.1509/jmr.10.0058,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0058.json
2012,10.1509/jmr.10.0083,10.1509/jmr.10.0083,"It's Not Whether you Win or Lose, It's how you Play the Game? the Role of Process and Outcome in Experience Consumption",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0083.pdf,ok,200,47,47,42,10.1509/jmr.10.0083,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0083.json
2012,10.1509/jmr.10.0118,10.1509/jmr.10.0118,"A Multicategory Model of Consumers' Purchase Incidence, Quantity, and Brand Choice Decisions: Methodological Issues and Implications on Promotional Decisions",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0118.pdf,ok,200,23,23,37,10.1509/jmr.10.0118,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0118.json
2012,10.1509/jmr.10.0155,10.1509/jmr.10.0155,The Best of Both Worlds? Effects of Attribute-Induced Goal Conflict on Consumption of Healthful Indulgences,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0155.pdf,ok,200,32,32,96,10.1509/jmr.10.0155,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0155.json
2012,10.1509/jmr.10.0164,10.1509/jmr.10.0164,Seeking an Expanding Competitor: How Product Line Expansion Can Increase All Firms' Profits,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0164.pdf,ok,200,46,46,33,10.1509/jmr.10.0164,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0164.json
2012,10.1509/jmr.10.0167,10.1509/jmr.10.0167,Quantitative Trendspotting,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0167.pdf,ok,200,31,31,83,10.1509/jmr.10.0167,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0167.json
2012,10.1509/jmr.10.0183,10.1509/jmr.10.0183,New Products: The Antidote to Private Label Growth?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0183.pdf,ok,200,67,67,95,10.1509/jmr.10.0183,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0183.json
2012,10.1509/jmr.10.0196,10.1509/jmr.10.0196,The Impact of Advertising on Media Bias,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0196.pdf,ok,200,14,14,61,10.1509/jmr.10.0196,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0196.json
2012,10.1509/jmr.10.0197,10.1509/jmr.10.0197,Base-Rate Information in Consumer Attributions of Product-Harm Crises,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0197.pdf,ok,200,56,56,91,10.1509/jmr.10.0197,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0197.json
2012,10.1509/jmr.10.0207,10.1509/jmr.10.0207,Emotion-Induced Engagement in Internet Video Advertisements,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0207.pdf,ok,200,43,43,318,10.1509/jmr.10.0207,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0207.json
2012,10.1509/jmr.10.0244,10.1509/jmr.10.0244,"Guilt versus Shame: Coping, Fluency, and Framing in the Effectiveness of Responsible Drinking Messages",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0244.pdf,ok,200,32,32,185,10.1509/jmr.10.0244,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0244.json
2012,10.1509/jmr.10.0256,10.1509/jmr.10.0256,Wal-Mart's Impact on Supplier Profits,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0256.pdf,ok,200,52,52,57,10.1509/jmr.10.0256,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0256.json
2012,10.1509/jmr.10.0353,10.1509/jmr.10.0353,What Makes Online Content Viral?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0353.pdf,ok,200,49,49,2371,10.1509/jmr.10.0353,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0353.json
2012,10.1509/jmr.10.0354,10.1509/jmr.10.0354,A Latent Instrumental Variables Approach to Modeling Keyword Conversion in Paid Search Advertising,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0354.pdf,ok,200,29,29,146,10.1509/jmr.10.0354,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0354.json
2012,10.1509/jmr.10.0395,10.1509/jmr.10.0395,Model-Based Segmentation Featuring Simultaneous Segment-Level Variable Selection,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0395.pdf,ok,200,58,58,19,10.1509/jmr.10.0395,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0395.json
2012,10.1509/jmr.10.0428,10.1509/jmr.10.0428,Get It? Got It. Good! Enhancing New Product Acceptance by Facilitating Resolution of Extreme Incongruity,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0428.pdf,ok,200,35,35,118,10.1509/jmr.10.0428,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0428.json
2012,10.1509/jmr.10.0437,10.1509/jmr.10.0437,All Things Considered? the Role of Choice Set Formation in Diversification,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0437.pdf,ok,200,52,52,16,10.1509/jmr.10.0437,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0437.json
2012,10.1509/jmr.10.0444,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0444.pdf,ok,200,29,29,72,10.1509/jmr.10.0444,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0444.json
2012,10.1509/jmr.10.0490,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0490.pdf,ok,200,39,39,128,10.1509/jmr.10.0490,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0490.json
2012,10.1509/jmr.10.0508,10.1509/jmr.10.0508,When Budgeting Backfires: How Self-Imposed Price Restraints Can Increase Spending,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0508.pdf,ok,200,21,21,23,10.1509/jmr.10.0508,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0508.json
2012,10.1509/jmr.10.0510,10.1509/jmr.10.0510,The “Response-to-Failure” Scale: Predicting Behavior following Initial Self-Control Failure,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0510.pdf,ok,200,51,51,37,10.1509/jmr.10.0510,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0510.json
2012,10.1509/jmr.10.0511,10.1509/jmr.10.0511,Willingness to Pay for Cause-Related Marketing: The Impact of Donation Amount and Moderating Effects,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0511.pdf,ok,200,60,60,278,10.1509/jmr.10.0511,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0511.json
2012,10.1509/jmr.11.0005,10.1509/jmr.11.0005,Competition in a Status Goods Market,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0005.pdf,ok,200,48,48,46,10.1509/jmr.11.0005,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0005.json
2012,10.1509/jmr.11.0009,10.1509/jmr.11.0009,Determining Consumers’ Discount Rates with Field Studies,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0009.pdf,ok,200,43,43,76,10.1509/jmr.11.0009,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0009.json
2012,10.1509/jmr.11.0015,10.1509/jmr.11.0015,More than Fit: Brand Extension Authenticity,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0015.pdf,ok,200,48,48,257,10.1509/jmr.11.0015,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0015.json
2012,10.1509/jmr.11.0036,10.1509/jmr.11.0036,Dynamic Brand Satiation,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0036.pdf,ok,200,18,18,19,10.1509/jmr.11.0036,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0036.json
2012,10.1509/jmr.11.0045,10.1509/jmr.11.0045,"Advertising and Consumer Awareness of New, Differentiated Products",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0045.pdf,ok,200,47,47,44,10.1509/jmr.11.0045,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0045.json
2012,10.1509/jmr.11.0060,10.1509/jmr.11.0060,Discovering how Advertising Grows Sales and Builds Brands,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0060.pdf,ok,200,37,37,82,10.1509/jmr.11.0060,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0060.json
2012,10.1509/jmr.11.0068,10.1509/jmr.11.0068,Repositioning Dynamics and Pricing Strategy,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0068.pdf,ok,200,53,53,57,10.1509/jmr.11.0068,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0068.json
2012,10.1509/jmr.11.0091,10.1509/jmr.11.0091,The Quest for Content: How User-Generated Links can Facilitate Online Exploration,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0091.pdf,ok,200,34,34,88,10.1509/jmr.11.0091,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0091.json
2012,10.1509/jmr.11.0114,10.1509/jmr.11.0114,New Drug Diffusion when Forward-Looking Physicians Learn from Patient Feedback and Detailing,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0114.pdf,ok,200,31,31,45,10.1509/jmr.11.0114,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0114.json
2012,10.1509/jmr.11.0136,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0136.pdf,ok,200,64,64,310,10.1509/jmr.11.0136,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0136.json
2012,10.1509/jmr.11.0142,10.1509/jmr.11.0142,How Attribute Quantity Influences Option Choice,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0142.pdf,ok,200,52,52,57,10.1509/jmr.11.0142,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0142.json
2012,10.1509/jmr.11.0169,10.1509/jmr.11.0169,Self-Threat and Product Failure: How Internal Attributions of Blame Affect Consumer Complaining Behavior,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0169.pdf,ok,200,66,66,76,10.1509/jmr.11.0169,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0169.json
2012,10.1509/jmr.11.0203,10.1509/jmr.11.0203,The Effect of Location on Price Estimation: Understanding Number–Location and Number–Order Associations,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0203.pdf,ok,200,17,17,38,10.1509/jmr.11.0203,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0203.json
2012,10.1509/jmr.11.0223,10.1509/jmr.11.0223,Visual Influence and Social Groups,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0223.pdf,ok,200,53,53,65,10.1509/jmr.11.0223,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0223.json
2012,10.1509/jmr.11.0272,10.1509/jmr.11.0272,Can Small Victories Help Win the War? Evidence from Consumer Debt Management,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0272.pdf,ok,200,44,44,65,10.1509/jmr.11.0272,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0272.json
2012,10.1509/jmr.11.0309,10.1509/jmr.11.0309,The Influence of Price Presentation Order on Consumer Choice,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0309.pdf,ok,200,19,19,40,10.1509/jmr.11.0309,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0309.json
2013,10.1509/jmr.09.0039,10.1509/jmr.09.0039,Creating Truth-Telling Incentives with the Bayesian Truth Serum,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.09.0039.pdf,ok,200,29,29,50,10.1509/jmr.09.0039,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.09.0039.json
2013,10.1509/jmr.10.0036,10.1509/jmr.10.0036,Differentiated Bidders and Bidding Behavior in Procurement Auctions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0036.pdf,ok,200,48,48,19,10.1509/jmr.10.0036,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0036.json
2013,10.1509/jmr.10.0052,10.1509/jmr.10.0052,Conditional Projection: How Own Evaluations Influence Beliefs about Others Whose Choices Are Known,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0052.pdf,ok,200,37,37,21,10.1509/jmr.10.0052,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0052.json
2013,10.1509/jmr.10.0072,10.1509/jmr.10.0072,"Decoding Customer–Firm Relationships: How Attachment Styles Help Explain Customers' Preferences for Closeness, Repurchase Intentions, and Changes in Relationship Breadth",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0072.pdf,ok,200,76,76,164,10.1509/jmr.10.0072,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0072.json
2013,10.1509/jmr.10.0121,10.1509/jmr.10.0121,Low-Stakes Opportunism,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0121.pdf,ok,200,71,71,69,10.1509/jmr.10.0121,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0121.json
2013,10.1509/jmr.10.0172,10.1509/jmr.10.0172,Personal Relevance and Mental Simulation Amplify the Duration Framing Effect,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0172.pdf,ok,200,36,36,36,10.1509/jmr.10.0172,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0172.json
2013,10.1509/jmr.10.0202,10.1509/jmr.10.0202,Putting Brands in Their Place: How a Lack of Control Keeps Brands Contained,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0202.pdf,ok,200,56,56,92,10.1509/jmr.10.0202,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0202.json
2013,10.1509/jmr.10.0390,10.1509/jmr.10.0390,Mental Representation and Perceived Similarity: How Abstract Mindset Aids Choice from Large Assortments,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0390.pdf,ok,200,39,39,52,10.1509/jmr.10.0390,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0390.json
2013,10.1509/jmr.10.0396,10.1509/jmr.10.0396,Having versus Consuming: Failure to Estimate Usage Frequency Makes Consumers Prefer Multifeature Products,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0396.pdf,ok,200,47,47,76,10.1509/jmr.10.0396,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0396.json
2013,10.1509/jmr.10.0414,10.1509/jmr.10.0414,Price and Advertising Effectiveness over the Business Cycle,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0414.pdf,ok,200,77,77,176,10.1509/jmr.10.0414,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0414.json
2013,10.1509/jmr.10.0416,10.1509/jmr.10.0416,Why We Do What We Do: A Model of Activity Consumption,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0416.pdf,ok,200,62,62,41,10.1509/jmr.10.0416,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0416.json
2013,10.1509/jmr.10.0426,10.1509/jmr.10.0426,Service Innovativeness and Firm Value,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0426.pdf,ok,200,87,87,219,10.1509/jmr.10.0426,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0426.json
2013,10.1509/jmr.10.0513,10.1509/jmr.10.0513,A Wallet Full of Calories: The Effect of Financial Dissatisfaction on the Desire for Food Energy,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0513.pdf,ok,200,91,91,91,10.1509/jmr.10.0513,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0513.json
2013,10.1509/jmr.10.0518,10.1509/jmr.10.0518,Subjective Knowledge in Consumer Financial Decisions,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0518.pdf,ok,200,45,45,238,10.1509/jmr.10.0518,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.10.0518.json
2013,10.1509/jmr.11.0144,10.1509/jmr.11.0144,Conflict Management and Outcomes in Franchise Relationships: The Role of Regulation,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0144.pdf,ok,200,48,48,63,10.1509/jmr.11.0144,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0144.json
2013,10.1509/jmr.11.0162,10.1509/jmr.11.0162,Does Price Elasticity Vary with Economic Growth? A Cross-Category Analysis,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0162.pdf,ok,200,35,35,99,10.1509/jmr.11.0162,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0162.json
2013,10.1509/jmr.11.0183,10.1509/jmr.11.0183,Estimating Causal Installed-Base Effects: A Bias-Correction Approach,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0183.pdf,ok,200,55,55,84,10.1509/jmr.11.0183,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0183.json
2013,10.1509/jmr.11.0189,10.1509/jmr.11.0189,Wish versus Worry: Ownership Effects on Motivated Judgment,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0189.pdf,ok,200,31,31,12,10.1509/jmr.11.0189,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0189.json
2013,10.1509/jmr.11.0295,10.1509/jmr.11.0295,Recovering Hidden Buyer–Seller Relationship States to Measure the Return on Marketing Investment in Business-to-Business Markets,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0295.pdf,ok,200,52,52,43,10.1509/jmr.11.0295,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0295.json
2013,10.1509/jmr.11.0305,10.1509/jmr.11.0305,Decomposing the Value of Word-of-Mouth Seeding Programs: Acceleration versus Expansion,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0305.pdf,ok,200,75,75,233,10.1509/jmr.11.0305,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0305.json
2013,10.1509/jmr.11.0312,10.1509/jmr.11.0312,Close Encounter with the Hard Discounter: A Multiple-Store Shopping Perspective on the Impact of Local Hard-Discounter Entry,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0312.pdf,ok,200,42,42,53,10.1509/jmr.11.0312,,data\jmr_2000_2025\crossref_references\raw\10.1509_jmr.11.0312.json
